timestamp_s,follower_id,leader_id,follower_type,leader_type,xs,ys,xl,yl,Lx_m,Ly_m,v_follower_mps,v_leader_mps,leader_length_m,a_follower_mps2,a_leader_mps2,leader_rank
74.233,384,373,truck,truck,4.6927,4.4093,8.3605,2.7225,-4.3322,-0.8132,2.0489,1.4932,8.0,-1.9677,0.2207,2
74.3,350,391,bus,car,8.1221,2.257,21.1107,4.385,8.4886,-0.022,0.3206,1.16,4.5,0.3477,0.5846,1
74.3,381,391,car,car,8.9413,4.724,21.1107,4.385,7.6694,-1.461,2.4354,1.16,4.5,0.8481,0.5846,1
74.367,383,394,car,car,16.2164,3.8684,22.6183,3.3155,1.9019,-1.2471,1.0532,1.5059,4.5,-0.3793,-0.0073,1
74.4,371,395,car,truck,9.7676,3.0946,21.0024,2.6115,3.2348,-1.6669,1.4013,0.7875,8.0,0.5359,-0.0801,1
74.4,371,7,car,car,9.7676,3.0946,26.8783,3.3203,12.6107,-1.5743,1.4013,0.0082,4.5,0.5359,0.0,2
74.4,395,7,truck,car,21.0024,2.6115,26.8783,3.3203,1.3759,-1.4412,0.7875,0.0082,4.5,-0.0801,0.0,1
74.433,384,380,truck,truck,5.0386,4.2325,5.8904,3.422,-7.1482,-1.6895,1.9237,2.021,8.0,0.6949,-0.6774,1
74.5,350,381,bus,car,8.1896,2.2339,9.345,4.4418,-3.3446,0.0579,0.3939,2.433,4.5,0.3863,-0.8782,1
74.5,381,391,car,car,9.345,4.4418,21.1518,4.6236,7.3068,-1.6182,2.433,1.2517,4.5,-0.8782,0.2054,1
74.567,383,394,car,car,16.2088,4.0741,22.8667,3.485,2.1579,-1.2109,1.0183,1.5002,4.5,0.0112,-0.051,1
74.6,371,395,car,truck,10.0361,2.987,21.1351,2.694,3.099,-1.857,1.4823,0.7772,8.0,0.2742,-0.023,1
74.6,371,7,car,car,10.0361,2.987,26.8767,3.3202,12.3406,-1.4668,1.4823,0.0083,4.5,0.2742,0.0,2
74.6,395,7,truck,car,21.1351,2.694,26.8767,3.3202,1.2416,-1.5238,0.7772,0.0083,4.5,-0.023,0.0,1
74.633,384,380,truck,truck,5.3947,4.0649,6.2698,3.3255,-7.1249,-1.7606,1.9862,1.8962,8.0,-0.0861,-0.5837,1
74.667,373,332,truck,car,9.007,2.551,25.0975,3.3349,11.5905,-1.3661,1.5844,0.1377,4.5,0.1769,-0.1028,1
74.7,350,381,bus,car,8.2694,2.2024,9.7163,4.1595,-3.0531,-0.1929,0.4602,2.2184,4.5,0.2786,-1.2771,1
74.7,381,391,car,car,9.7163,4.1595,21.2209,4.8689,7.0046,-1.0906,2.2184,1.298,4.5,-1.2771,0.2455,1
74.767,383,394,car,car,16.2099,4.279,23.1125,3.6548,2.4026,-1.1758,1.0366,1.4858,4.5,0.1708,-0.0902,1
74.767,387,396,car,truck,8.4147,6.0921,11.9206,4.1257,-4.4941,-0.1836,3.0777,0.0548,8.0,-3.1274,-0.6276,1
74.767,387,383,car,car,8.4147,6.0921,16.2099,4.279,3.2952,0.0131,3.0777,1.0366,4.5,-3.1274,0.1708,2
74.767,388,396,truck,truck,10.562,1.8925,11.9206,4.1257,-6.6414,-0.2668,0.7689,0.0548,8.0,1.6244,-0.6276,1
74.767,388,394,truck,car,10.562,1.8925,23.1125,3.6548,8.0505,-0.3877,0.7689,1.4858,4.5,1.6244,-0.0902,2
74.767,396,383,truck,car,11.9206,4.1257,16.2099,4.279,-0.2107,-1.9967,0.0548,1.0366,4.5,-0.6276,0.1708,1
74.767,396,394,truck,car,11.9206,4.1257,23.1125,3.6548,6.6919,-1.6791,0.0548,1.4858,4.5,-0.6276,-0.0902,2
74.8,395,7,truck,car,21.2667,2.7766,26.875,3.3202,1.1083,-1.6064,0.7783,0.0085,4.5,0.0339,0.0,1
74.833,384,380,truck,truck,5.7456,3.9012,6.6299,3.229,-7.1157,-1.8278,1.844,1.8587,8.0,-1.3318,0.2044,1
74.867,371,332,car,car,10.4078,2.8356,25.1115,3.3566,10.2037,-1.279,1.5087,0.1219,4.5,-0.0765,-0.0549,1
74.867,373,371,truck,car,9.31,2.4638,10.4078,2.8356,-3.4022,-1.7782,1.5432,1.5087,4.5,-0.5904,-0.0765,1
74.867,373,332,truck,car,9.31,2.4638,25.1115,3.3566,11.3015,-1.2572,1.5432,0.1219,4.5,-0.5904,-0.0549,2
74.9,350,381,bus,car,8.3587,2.1617,10.0535,3.89,-2.8052,-0.4217,0.5234,2.1661,4.5,0.3506,0.7835,1
74.9,381,391,car,car,10.0535,3.89,21.2902,5.1206,6.7367,-0.5694,2.1661,1.2955,4.5,0.7835,-0.2706,1
74.967,383,394,car,car,16.2122,4.4863,23.3486,3.8307,2.6364,-1.1444,1.0193,1.454,4.5,-0.3405,-0.2253,1
74.967,387,396,car,truck,8.8357,5.6965,11.9196,4.1261,-4.9161,-0.5796,2.823,0.0408,8.0,0.5843,0.3175,1
74.967,387,383,car,car,8.8357,5.6965,16.2122,4.4863,2.8765,-0.5898,2.823,1.0193,4.5,0.5843,-0.3405,2
74.967,387,394,car,car,8.8357,5.6965,23.3486,3.8307,10.0129,0.0658,2.823,1.454,4.5,0.5843,-0.2253,3
74.967,396,383,truck,car,11.9196,4.1261,16.2122,4.4863,-0.2074,-1.7898,0.0408,1.0193,4.5,0.3175,-0.3405,1
74.967,396,394,truck,car,11.9196,4.1261,23.3486,3.8307,6.929,-1.8546,0.0408,1.454,4.5,0.3175,-0.2253,2
75.0,395,7,truck,car,21.3968,2.8591,26.8733,3.3203,0.9765,-1.6888,0.7511,0.0087,4.5,-0.3056,0.0,1
75.033,384,380,truck,truck,6.0547,3.7429,6.9855,3.128,-7.0692,-1.8851,1.6556,1.8071,8.0,-0.5559,-0.7174,1
75.1,381,391,car,car,10.369,3.6472,21.3509,5.3715,6.4819,-0.0757,1.5739,1.3079,4.5,-6.3819,0.398,1
75.133,350,392,bus,car,8.4702,2.124,17.2,3.7181,4.2298,-0.5559,0.448,0.8244,4.5,-0.7119,0.5453,1
75.167,373,394,truck,car,9.708,2.333,23.5697,4.0162,9.3617,-0.4668,1.1917,1.4461,4.5,-1.7545,0.1525,1
75.167,383,394,car,car,16.2032,4.6911,23.5697,4.0162,2.8665,-1.1251,1.0712,1.4461,4.5,0.8733,0.1525,1
75.167,387,383,car,car,9.2321,5.3063,16.2032,4.6911,2.4711,-1.1848,2.6382,1.0712,4.5,-2.4397,0.8733,1
75.167,387,394,car,car,9.2321,5.3063,23.5697,4.0162,9.8376,-0.5099,2.6382,1.4461,4.5,-2.4397,0.1525,2
75.2,395,7,truck,car,21.5197,2.9414,26.8715,3.3205,0.8518,-1.7709,0.7473,0.009,4.5,0.2692,0.0,1
75.267,400,332,car,car,16.4787,2.6923,25.1373,3.3893,4.1586,-1.103,0.5993,0.0755,4.5,-0.2347,-0.2179,1
75.333,350,392,bus,car,8.5529,2.1337,17.2244,3.8938,4.1715,-0.3899,0.4072,0.9576,4.5,0.0605,0.7851,1
75.367,383,394,car,car,16.172,4.9181,23.7797,4.2207,3.1077,-1.1026,1.2077,1.4899,4.5,0.4817,0.2816,1
75.367,387,383,car,car,9.5736,4.9693,16.172,4.9181,2.0984,-1.7488,2.1657,1.2077,4.5,-2.2752,0.4817,1
75.367,387,394,car,car,9.5736,4.9693,23.7797,4.2207,9.7061,-1.0514,2.1657,1.4899,4.5,-2.2752,0.2816,2
75.4,395,7,truck,car,21.6431,3.0317,26.8697,3.3207,0.7266,-1.861,0.773,0.0093,4.5,-0.012,0.0,1
75.467,400,332,car,car,16.4554,2.8067,25.1428,3.399,4.1874,-1.2077,0.5761,0.0395,4.5,-0.0009,-0.1375,1
75.5,402,381,truck,car,1.3065,5.4875,10.6255,3.2905,4.819,0.047,3.6372,1.387,4.5,-9.8651,6.0693,1
75.5,402,391,truck,car,1.3065,5.4875,21.4632,5.9658,15.6567,-1.6717,3.6372,1.6458,4.5,-9.8651,-0.6582,2
75.533,350,392,bus,car,8.636,2.1314,17.2473,4.0964,4.1113,-0.185,0.4228,1.0638,4.5,0.0005,0.2756,1
75.567,383,394,car,car,16.1241,5.1633,23.9803,4.4435,3.3562,-1.0802,1.2841,1.4889,4.5,0.2786,-0.2912,1
75.567,387,383,car,car,9.8467,4.675,16.1241,5.1633,1.7774,-1.3117,1.9183,1.2841,4.5,-0.2142,0.2786,1
75.567,387,394,car,car,9.8467,4.675,23.9803,4.4435,9.6336,-1.5685,1.9183,1.4889,4.5,-0.2142,-0.2912,2
75.6,395,7,truck,car,21.764,3.1281,26.8678,3.3211,0.6038,-1.957,0.774,0.0097,4.5,0.0201,0.0,1
75.7,402,391,truck,car,1.9285,5.3955,21.5229,6.2993,15.0944,-1.2462,3.1564,1.8574,4.5,-0.4723,2.7804,1
75.733,350,392,bus,car,8.7205,2.1242,17.2724,4.3139,4.0519,0.0397,0.4269,1.1289,4.5,0.04,0.3771,1
75.733,380,350,truck,bus,8.0238,2.8135,8.7205,2.1242,-11.3033,-1.8107,1.2891,0.4269,12.0,-0.7312,0.04,1
75.733,380,392,truck,car,8.0238,2.8135,17.2724,4.3139,4.7486,-0.6496,1.2891,1.1289,4.5,-0.7312,0.3771,2
75.767,383,394,car,car,16.0679,5.4232,24.1648,4.6745,3.5969,-1.0513,1.3935,1.4864,4.5,0.8147,0.2605,1
75.767,387,396,car,truck,10.1033,4.3957,11.9133,4.124,-6.19,-1.8783,1.8743,0.2008,8.0,-0.2065,0.9212,1
75.767,387,383,car,car,10.1033,4.3957,16.0679,5.4232,1.4646,-0.7725,1.8743,1.3935,4.5,-0.2065,0.8147,2
75.767,387,394,car,car,10.1033,4.3957,24.1648,4.6745,9.5615,-1.5212,1.8743,1.4864,4.5,-0.2065,0.2605,3
75.767,396,383,truck,car,11.9133,4.124,16.0679,5.4232,-0.3454,-0.8508,0.2008,1.3935,4.5,0.9212,0.8147,1
75.767,396,394,truck,car,11.9133,4.124,24.1648,4.6745,7.7515,-1.5995,0.2008,1.4864,4.5,0.9212,0.2605,2
75.8,395,7,truck,car,21.8953,3.227,26.8659,3.3215,0.4706,-2.0555,0.9177,0.0099,4.5,1.4538,0.0,1
75.9,398,391,car,car,6.411,7.8885,21.6033,6.6771,10.6923,-0.5886,4.7163,1.8009,4.5,-15.5372,-3.3487,1
75.9,402,400,truck,car,2.4075,5.085,16.4068,3.0627,9.4993,-0.1277,2.2782,0.622,4.5,-8.0978,-0.0959,1
75.9,402,391,truck,car,2.4075,5.085,21.6033,6.6771,14.6958,-0.5579,2.2782,1.8009,4.5,-8.0978,-3.3487,2
75.933,380,350,truck,bus,8.269,2.766,8.8029,2.1178,-11.4661,-1.8518,1.2408,0.3829,12.0,0.2331,-0.4773,1
75.933,380,392,truck,car,8.269,2.766,17.3045,4.5466,4.5355,-0.3694,1.2408,1.2283,4.5,0.2331,0.6154,2
75.967,383,394,car,car,16.0082,5.7113,24.3482,4.919,3.84,-1.0077,1.5445,1.5854,4.5,0.6953,0.7271,1
75.967,387,383,car,car,10.3505,4.1391,16.0082,5.7113,1.1577,-0.2278,1.6198,1.5445,4.5,-2.2415,0.6953,1
75.967,387,394,car,car,10.3505,4.1391,24.3482,4.919,9.4977,-1.0201,1.6198,1.5854,4.5,-2.2415,0.7271,2
76.0,395,7,bus,car,22.0727,3.3317,26.864,3.322,0.2913,-2.1403,1.1092,0.0108,4.5,0.4344,0.0091,1
76.1,398,391,car,car,6.9711,7.3629,21.6876,7.0375,10.2165,-1.4746,3.6211,2.2845,4.5,4.2174,8.1834,1
76.1,402,400,bus,car,2.77,4.991,16.3882,3.1878,9.1182,-0.3468,1.8016,0.6627,4.5,1.8451,0.4973,1
76.1,402,391,bus,car,2.77,4.991,21.6876,7.0375,14.4176,-0.1035,1.8016,2.2845,4.5,1.8451,8.1834,2
76.133,380,392,truck,car,8.5126,2.7185,17.3407,4.8011,4.3281,-0.0674,1.2188,1.339,4.5,-0.4508,0.4932,1
76.133,399,392,car,car,5.0995,6.5298,17.3407,4.8011,7.7412,-0.0713,3.4576,1.339,4.5,-0.0154,0.4932,1
76.167,383,394,car,car,15.9454,6.0211,24.5478,5.1782,4.1024,-0.9571,1.583,1.664,4.5,-0.3101,0.0641,1
76.167,387,394,car,car,10.5213,3.9034,24.5478,5.1782,9.5265,-0.5252,1.3438,1.664,4.5,-0.6548,0.0641,1
76.2,395,7,truck,car,22.269,3.4428,26.8619,3.3226,0.0929,-2.0298,1.1205,0.0092,4.5,-0.3168,0.0,1
76.267,350,332,truck,car,8.9074,2.1124,25.1359,3.4137,11.7285,-0.8487,0.2548,0.0258,4.5,-0.269,-0.0458,1
76.3,398,391,car,car,7.5033,6.829,21.8133,7.5745,9.81,-1.0545,3.6365,2.8856,4.5,-4.1211,-2.1717,1
76.3,402,398,truck,car,3.185,4.843,7.5033,6.829,-0.1817,-0.164,2.8268,3.6365,4.5,8.2242,-4.1211,1
76.3,402,400,truck,car,3.185,4.843,16.3693,3.3273,8.6843,-0.6343,2.8268,0.7363,4.5,8.2242,0.2399,2
76.333,399,392,car,car,5.6467,6.1173,17.385,5.0741,7.2383,-0.7568,3.3665,1.421,4.5,-0.8909,0.3259,1
76.367,383,394,car,car,15.8799,6.3494,24.7629,5.4555,4.383,-0.9061,1.8865,1.933,4.5,3.3498,2.6827,1
76.367,387,394,car,car,10.692,3.6956,24.7629,5.4555,9.5709,-0.0401,1.422,1.933,4.5,1.5225,2.6827,1
76.4,395,7,truck,car,22.4611,3.5611,26.8604,3.3229,-0.1007,-1.9118,1.1746,0.0077,4.5,0.8523,0.0,1
76.467,350,332,truck,car,8.9553,2.102,25.1316,3.4157,11.6763,-0.8363,0.2506,0.026,4.5,0.2082,0.0386,1
76.5,398,391,car,car,8.0004,6.372,21.9421,8.1115,9.4417,-0.0605,3.2643,2.7294,4.5,0.3926,0.6127,1
76.5,402,398,truck,car,3.709,4.5725,8.0004,6.372,-0.2086,-0.3505,2.3749,3.2643,4.5,-12.6798,0.3926,1
76.5,402,400,truck,car,3.709,4.5725,16.349,3.4816,8.14,-1.0591,2.3749,0.8387,4.5,-12.6798,0.7919,2
76.533,399,392,car,car,6.1641,5.7468,17.4366,5.3681,6.7725,-1.4213,2.9011,1.6028,4.5,-3.769,1.4914,1
76.567,383,394,car,car,15.8067,6.7709,24.9953,5.8122,4.6886,-0.8413,2.3095,2.2486,4.5,0.8774,0.4353,1
76.567,403,383,car,car,6.2556,8.343,15.8067,6.7709,5.0511,-0.2279,5.4475,2.3095,4.5,-15.1257,0.8774,1
76.6,395,7,truck,car,22.6719,3.6938,26.8587,3.3232,-0.3132,-1.7794,1.303,0.0087,4.5,0.4323,0.0,1
76.667,406,332,car,car,17.2254,2.8576,25.1277,3.4206,3.4023,-1.237,0.8258,0.0376,4.5,-0.075,0.0715,1
76.7,402,398,truck,car,3.9975,4.3735,8.4385,5.915,-0.059,-0.6085,1.7665,2.9226,4.5,6.5179,-3.8843,1
76.7,402,400,truck,car,3.9975,4.3735,16.336,3.6672,7.8385,-1.4437,1.7665,1.0349,4.5,6.5179,1.1652,2
76.733,399,392,car,car,6.5708,5.4394,17.5015,5.7084,6.4307,-1.531,2.2276,1.8418,4.5,-2.8628,0.9036,1
76.767,383,394,car,car,15.7232,7.2412,25.2519,6.1932,5.0287,-0.752,2.4575,2.3509,4.5,0.6023,0.5788,1
76.767,403,383,car,car,6.8876,7.6961,15.7232,7.2412,4.3356,-1.3451,4.1682,2.4575,4.5,1.9832,0.6023,1
76.767,403,394,car,car,6.8876,7.6961,25.2519,6.1932,13.8643,-0.2971,4.1682,2.3509,4.5,1.9832,0.5788,2
76.8,395,7,truck,car,22.8916,3.8405,26.8571,3.3238,-0.5345,-1.6333,1.3137,0.0086,4.5,-0.3108,0.0,1
76.867,406,332,car,car,17.297,3.005,25.1226,3.428,3.3256,-1.377,0.8135,0.052,4.5,-0.0473,0.0727,1
76.9,398,400,car,car,8.825,5.5461,16.3297,3.8928,3.0047,-0.1467,2.5617,1.198,4.5,0.2707,0.4642,1
76.9,402,398,truck,car,4.322,4.1755,8.825,5.5461,0.003,-0.7794,1.5171,2.5617,4.5,-8.8657,0.2707,1
76.9,402,400,truck,car,4.322,4.1755,16.3297,3.8928,7.5077,-1.8673,1.5171,1.198,4.5,-8.8657,0.4642,2
76.933,399,392,car,car,6.886,5.1481,17.5838,6.0827,6.1978,-0.8654,2.2663,1.9737,4.5,3.2663,0.4118,1
76.933,408,399,car,car,1.817,6.3065,6.886,5.1481,0.569,-0.6416,3.616,2.2663,4.5,5.8902,3.2663,1
76.933,408,392,car,car,1.817,6.3065,17.5838,6.0827,11.2668,-1.5762,3.616,1.9737,4.5,5.8902,0.4118,2
76.967,383,394,car,car,15.6319,7.7307,25.5225,6.587,5.3906,-0.6563,2.4951,2.4077,4.5,-0.2177,-0.0084,1
76.967,403,383,car,car,7.4747,7.0861,15.6319,7.7307,3.6572,-1.1554,4.164,2.4951,4.5,-2.0658,-0.2177,1
76.967,403,394,car,car,7.4747,7.0861,25.5225,6.587,13.5478,-1.3009,4.164,2.4077,4.5,-2.0658,-0.0084,2
77.0,395,7,truck,car,23.102,4.002,26.8554,3.3245,-0.7466,-1.4725,1.3818,0.0111,4.5,0.9767,0.0292,1
77.067,406,332,car,car,17.3671,3.1509,25.1151,3.4375,3.248,-1.5134,0.8068,0.0709,4.5,-0.0198,0.117,1
77.1,398,400,car,car,9.21,5.2134,16.3255,4.14,2.6155,-0.7266,2.4837,1.2669,4.5,-0.9841,0.2252,1
77.1,402,398,truck,car,4.5515,4.026,9.21,5.2134,0.1585,-0.9626,2.0308,2.4837,4.5,15.1747,-0.9841,1
77.1,402,400,truck,car,4.5515,4.026,16.3255,4.14,7.274,-2.036,2.0308,1.2669,4.5,15.1747,0.2252,2
77.133,399,392,car,car,7.2726,4.852,17.6715,6.4902,5.8989,-0.1618,2.4386,2.2647,4.5,-1.6397,2.4979,1
77.133,408,399,truck,car,2.5508,5.983,7.2726,4.852,0.2218,-1.019,4.2068,2.4386,4.5,-0.0,-1.6397,1
77.133,408,392,truck,car,2.5508,5.983,17.6715,6.4902,10.6207,-1.6428,4.2068,2.2647,4.5,-0.0,2.4979,2
77.167,383,394,car,car,15.517,8.281,25.8079,7.0155,5.7909,-0.5345,3.4637,2.912,4.5,9.9127,5.1254,1
77.167,403,383,car,car,7.9947,6.5359,15.517,8.281,3.0223,-0.0549,3.2354,3.4637,4.5,-7.1829,9.9127,1
77.167,403,394,car,car,7.9947,6.5359,25.8079,7.0155,13.3132,-1.3204,3.2354,2.912,4.5,-7.1829,5.1254,2
77.2,395,7,truck,car,23.3342,4.1817,26.8531,3.3256,-0.9811,-1.2939,1.5444,0.0129,4.5,0.6539,-0.0112,1
77.267,406,332,car,car,17.4337,3.299,25.1038,3.4495,3.1701,-1.6495,0.8248,0.0935,4.5,0.2215,0.1096,1
77.3,398,400,car,car,9.5347,4.8825,16.3189,4.4027,2.2842,-1.3202,2.0799,1.3856,4.5,-3.1067,0.9634,1
77.3,402,398,bus,car,5.035,3.8835,9.5347,4.8825,-0.0003,-1.151,1.9653,2.0799,4.5,-15.8146,-3.1067,1
77.3,402,400,bus,car,5.035,3.8835,16.3189,4.4027,6.7839,-1.6308,1.9653,1.3856,4.5,-15.8146,0.9634,2
77.333,408,399,car,car,3.2845,5.6595,7.656,4.5696,-0.1285,-0.7101,3.616,2.4362,4.5,-5.8902,1.7565,1
77.333,408,392,car,car,3.2845,5.6595,17.766,6.9761,9.9815,-0.4834,3.616,2.647,4.5,-5.8902,1.3328,2
77.367,383,394,car,car,15.3666,9.0677,26.1245,7.5743,6.2579,-0.3066,4.0967,3.2943,4.5,-3.5607,-1.3322,1
77.367,403,396,car,truck,8.403,6.1519,11.9379,4.0294,-4.4651,-0.0275,2.6534,0.4221,8.0,1.324,-1.6764,1
77.367,403,394,car,car,8.403,6.1519,26.1245,7.5743,13.2215,-0.3776,2.6534,3.2943,4.5,1.324,-1.3322,2
77.433,384,395,truck,car,8.8894,2.6062,23.637,4.4004,10.2476,-0.3558,0.9767,1.6441,4.5,-0.5899,0.1969,1
77.467,406,332,car,car,17.485,3.4572,25.088,3.4637,3.103,-1.7935,0.8243,0.1198,4.5,-0.2401,0.153,1
77.5,398,400,car,car,9.8006,4.6288,16.3027,4.6919,2.0021,-1.7369,1.6629,1.4774,4.5,-1.0336,-0.0405,1
77.5,402,398,bus,car,5.2215,3.7505,9.8006,4.6288,0.0791,-1.2717,1.0394,1.6629,4.5,4.937,-1.0336,1
77.5,402,400,bus,car,5.2215,3.7505,16.3027,4.6919,6.5812,-1.2086,1.0394,1.4774,4.5,4.937,-0.0405,2
77.533,408,399,truck,car,3.87,5.3715,8.0558,4.3262,-0.3142,-1.1047,3.1434,1.9733,4.5,1.1423,-6.2134,1
77.533,408,392,truck,car,3.87,5.3715,17.8518,7.5173,9.4818,-0.0042,3.1434,2.791,4.5,1.1423,0.1014,2
77.567,383,394,car,car,15.1811,9.8244,26.4576,8.1065,6.7765,-0.0821,3.8491,2.9643,4.5,1.0488,-1.9776,1
77.6,396,7,truck,car,11.881,4.087,26.8479,3.3284,10.4669,-1.3914,0.3504,0.0173,4.5,0.2212,-0.0022,1
77.633,384,395,truck,truck,9.0585,2.5299,23.9087,4.5962,6.8502,-0.4337,0.8879,1.7156,8.0,-0.2987,0.5192,1
77.667,406,332,car,car,17.52,3.6172,25.0689,3.4779,3.0489,-1.6607,0.8321,0.1042,4.5,0.3197,-0.2893,1
77.7,398,400,car,car,9.9933,4.3869,16.2751,4.9972,1.7818,-1.1897,1.4199,1.6471,4.5,-1.4562,1.7364,1
77.7,402,398,truck,car,5.453,3.5825,9.9933,4.3869,0.0403,-1.3456,1.6986,1.4199,4.5,1.4954,-1.4562,1
77.7,402,400,truck,car,5.453,3.5825,16.2751,4.9972,6.3221,-0.7353,1.6986,1.6471,4.5,1.4954,1.7364,2
77.733,399,350,car,bus,8.2897,4.1064,9.361,2.0377,-10.9287,-0.0813,1.4673,0.338,12.0,0.6856,-0.0689,1
77.733,408,399,truck,car,4.4555,5.0938,8.2897,4.1064,-0.6658,-1.1626,3.3213,1.4673,4.5,0.6603,0.6856,1
77.833,384,380,truck,truck,9.2161,2.4594,10.0986,2.1169,-7.1175,-2.1575,0.8442,0.9286,8.0,-0.1362,0.0701,1
77.833,384,395,truck,truck,9.2161,2.4594,24.2012,4.8005,6.9851,-0.1589,0.8442,1.8681,8.0,-0.1362,1.0042,2
77.867,406,332,car,car,17.5443,3.7885,25.0526,3.4839,3.0083,-1.4954,0.8985,0.079,4.5,0.3361,0.0048,1
77.9,398,400,car,car,10.1331,4.1555,16.252,5.3589,1.6189,-0.5966,1.3598,1.9688,4.5,0.8361,1.4775,1
77.9,402,398,truck,car,5.678,3.3785,10.1331,4.1555,-0.0449,-1.373,1.0007,1.3598,4.5,-8.5135,0.8361,1
