frame_number,vehicle_id,timestamp_s,vehicle_type,x_center_px,y_center_px,x_front_px,y_front_px,x_min,y_min,x_max,y_max,width_px,height_px,confidence,vehicle_length_m,vehicle_width_m
6306,858,210.2,car,480.85,77.1,497.49,77.1,464.22,65.85,497.49,88.34,33.26,22.49,0.7902,4.5,1.8
6307,1035,210.233,car,263.6,156.4,286.61,156.4,240.59,130.98,286.61,181.82,46.03,50.84,0.8636,4.5,1.8
6307,999,210.233,bus,49.13,75.59,94.42,75.59,3.83,50.35,94.42,100.83,90.59,50.47,0.8275,12.0,2.5
6307,1015,210.233,car,493.48,240.32,535.86,240.32,451.09,195.44,535.86,285.21,84.77,89.76,0.8113,4.5,1.8
6307,1047,210.233,truck,320.23,154.11,343.53,154.11,296.92,122.51,343.53,185.7,46.61,63.19,0.7073,8.0,2.5
6307,1030,210.233,truck,189.9,48.14,207.45,48.14,172.35,29.26,207.45,67.03,35.11,37.77,0.4779,8.0,2.5
6308,1031,210.267,car,397.2,297.73,447.23,297.73,347.17,235.92,447.23,359.55,100.06,123.64,0.9095,4.5,1.8
6308,1041,210.267,car,309.66,100.84,323.2,100.84,296.12,85.77,323.2,115.91,27.08,30.14,0.6783,4.5,1.8
6308,1046,210.267,motorcycle,365.83,193.59,377.36,193.59,354.29,180.03,377.36,207.15,23.07,27.11,0.4497,2.0,0.8
6309,1036,210.3,bus,124.38,69.32,164.68,69.32,84.09,41.97,164.68,96.68,80.59,54.7,0.9213,12.0,2.5
6309,1042,210.3,car,362.17,103.84,377.7,103.84,346.63,88.02,377.7,119.65,31.07,31.63,0.7835,4.5,1.8
6309,1038,210.3,car,91.52,96.7,114.05,96.7,68.98,76.22,114.05,117.19,45.07,40.97,0.5784,4.5,1.8
6309,1044,210.3,bus,385.83,54.05,400.05,54.05,371.62,30.72,400.05,77.38,28.42,46.66,0.517,12.0,2.5
6309,1024,210.3,car,200.8,343.45,237.49,343.45,164.11,327.07,237.49,359.84,73.38,32.77,0.4789,4.5,1.8
6310,1029,210.333,car,400.95,141.69,424.61,141.69,377.28,119.4,424.61,163.98,47.34,44.58,0.8489,4.5,1.8
6310,1043,210.333,motorcycle,178.14,88.82,184.04,88.82,172.24,77.36,184.04,100.28,11.8,22.92,0.5422,2.0,0.8
6311,1048,210.367,car,26.24,251.0,52.31,251.0,0.18,220.49,52.31,281.52,52.13,61.03,0.8227,4.5,1.8
6312,1039,210.4,car,151.38,114.07,172.71,114.07,130.05,98.58,172.71,129.56,42.66,30.98,0.8349,4.5,1.8
6312,858,210.4,car,480.76,77.01,497.41,77.01,464.12,65.76,497.41,88.27,33.29,22.51,0.7964,4.5,1.8
6312,1033,210.4,truck,320.34,160.53,344.05,160.53,296.64,126.89,344.05,194.17,47.41,67.27,0.722,8.0,2.5
6313,1035,210.433,car,260.31,166.04,285.17,166.04,235.45,138.62,285.17,193.45,49.72,54.82,0.8927,4.5,1.8
6313,999,210.433,bus,48.88,76.12,93.6,76.12,4.17,50.52,93.6,101.73,89.43,51.21,0.8736,12.0,2.5
6313,1015,210.433,car,503.11,255.35,548.89,255.35,457.33,207.55,548.89,303.15,91.56,95.6,0.8284,4.5,1.8
6314,1031,210.467,car,403.18,306.92,458.67,306.92,347.69,254.87,458.67,358.97,110.98,104.11,0.8645,4.5,1.8
6314,1041,210.467,car,308.87,103.69,322.61,103.69,295.12,88.11,322.61,119.26,27.5,31.16,0.6624,4.5,1.8
6314,987,210.467,truck,436.42,73.32,450.62,73.32,422.22,57.62,450.62,89.03,28.39,31.41,0.5618,8.0,2.5
6314,1046,210.467,motorcycle,365.71,209.33,377.8,209.33,353.62,194.51,377.8,224.15,24.18,29.64,0.4782,2.0,0.8
6315,1036,210.5,bus,128.97,67.85,167.48,67.85,90.47,41.17,167.48,94.54,77.01,53.37,0.9026,12.0,2.5
6315,1042,210.5,car,362.6,107.34,378.63,107.34,346.57,91.25,378.63,123.43,32.06,32.18,0.7862,4.5,1.8
6315,1038,210.5,car,97.8,93.23,119.83,93.23,75.77,73.54,119.83,112.92,44.07,39.38,0.4896,4.5,1.8
6315,1044,210.5,bus,385.44,54.31,400.26,54.31,370.61,30.36,400.26,78.26,29.64,47.9,0.4746,12.0,2.5
6316,1029,210.533,car,404.53,146.47,429.64,146.47,379.43,123.45,429.64,169.48,50.21,46.03,0.8617,4.5,1.8
6317,1048,210.567,car,38.77,232.58,77.41,232.58,0.14,196.97,77.41,268.18,77.28,71.2,0.8382,4.5,1.8
6318,1039,210.6,car,163.4,105.86,182.58,105.86,144.22,92.16,182.58,119.56,38.36,27.4,0.8693,4.5,1.8
6318,858,210.6,car,480.84,77.04,497.46,77.04,464.23,65.79,497.46,88.29,33.23,22.5,0.7782,4.5,1.8
6318,1033,210.6,car,320.66,173.15,346.71,173.15,294.6,136.29,346.71,210.0,52.11,73.71,0.5167,4.5,1.8
6319,999,210.633,bus,51.44,75.97,98.43,75.97,4.45,50.48,98.43,101.46,93.98,50.98,0.8628,12.0,2.5
6319,1035,210.633,car,254.55,181.05,280.84,181.05,228.26,151.73,280.84,210.38,52.58,58.65,0.8416,4.5,1.8
6319,1015,210.633,car,520.02,281.64,572.07,281.64,467.96,227.28,572.07,336.01,104.11,108.73,0.8128,4.5,1.8
6320,1031,210.667,car,407.01,323.74,461.66,323.74,352.36,288.16,461.66,359.32,109.3,71.16,0.8192,4.5,1.8
6320,1041,210.667,car,307.35,107.79,322.6,107.79,292.1,88.77,322.6,126.82,30.5,38.05,0.6089,4.5,1.8
6320,1046,210.667,motorcycle,365.78,234.6,379.3,234.6,352.25,215.97,379.3,253.24,27.05,37.27,0.5475,2.0,0.8
6320,987,210.667,truck,437.96,73.7,451.89,73.7,424.03,57.73,451.89,89.67,27.86,31.95,0.4903,8.0,2.5
6321,1036,210.7,bus,132.69,65.08,171.94,65.08,93.44,39.57,171.94,90.58,78.5,51.02,0.8742,12.0,2.5
6321,1042,210.7,car,363.72,111.7,380.43,111.7,347.01,95.15,380.43,128.24,33.42,33.08,0.7366,4.5,1.8
6321,1030,210.7,truck,198.93,45.27,213.23,45.27,184.64,28.12,213.23,62.42,28.59,34.29,0.5869,8.0,2.5
6321,1044,210.7,truck,386.15,55.75,401.62,55.75,370.68,31.78,401.62,79.72,30.94,47.94,0.5294,8.0,2.5
6322,1029,210.733,car,410.42,154.19,436.79,154.19,384.05,129.84,436.79,178.55,52.74,48.7,0.8536,4.5,1.8
6322,1038,210.733,truck,107.24,89.31,127.77,89.31,86.71,70.53,127.77,108.09,41.06,37.56,0.5377,8.0,2.5
6323,1048,210.767,car,63.34,201.55,106.01,201.55,20.67,170.96,106.01,232.14,85.34,61.19,0.8472,4.5,1.8
6324,1039,210.8,car,172.24,99.1,190.52,99.1,153.96,85.9,190.52,112.3,36.55,26.41,0.7801,4.5,1.8
6324,1033,210.8,truck,320.56,185.26,348.12,185.26,293.01,146.2,348.12,224.32,55.11,78.12,0.7655,8.0,2.5
6324,858,210.8,car,481.14,76.87,497.73,76.87,464.56,65.58,497.73,88.17,33.17,22.59,0.7451,4.5,1.8
6324,1045,210.8,car,305.63,83.04,317.86,83.04,293.4,71.89,317.86,94.18,24.46,22.29,0.5338,4.5,1.8
6324,1049,210.8,motorcycle,433.6,105.04,440.84,105.04,426.35,91.4,440.84,118.68,14.49,27.28,0.533,2.0,0.8
6325,1015,210.833,car,540.01,303.36,596.5,303.36,483.53,247.38,596.5,359.34,112.97,111.97,0.8585,4.5,1.8
6325,999,210.833,bus,51.64,77.02,98.35,77.02,4.93,51.05,98.35,102.98,93.43,51.93,0.8516,12.0,2.5
6325,1035,210.833,car,248.61,197.35,277.45,197.35,219.78,164.03,277.45,230.67,57.67,66.64,0.8442,4.5,1.8
6326,1031,210.867,car,416.76,341.77,464.74,341.77,368.78,323.65,464.74,359.88,95.96,36.23,0.7159,4.5,1.8
6326,1041,210.867,car,304.47,113.98,320.48,113.98,288.47,95.33,320.48,132.63,32.01,37.3,0.6951,4.5,1.8
6326,1046,210.867,motorcycle,365.73,263.26,381.38,263.26,350.08,242.56,381.38,283.95,31.3,41.39,0.6941,2.0,0.8
6327,1036,210.9,bus,136.8,63.34,176.0,63.34,97.59,37.88,176.0,88.79,78.42,50.91,0.8643,12.0,2.5
6327,1042,210.9,car,364.82,114.04,381.93,114.04,347.7,94.93,381.93,133.14,34.23,38.21,0.8148,4.5,1.8
6327,1044,210.9,bus,386.12,56.15,402.12,56.15,370.12,32.1,402.12,80.2,32.0,48.1,0.523,12.0,2.5
6328,1029,210.933,car,417.04,161.16,444.02,161.16,390.05,135.95,444.02,186.36,53.97,50.42,0.8556,4.5,1.8
6329,1048,210.967,car,88.0,180.37,125.29,180.37,50.71,153.43,125.29,207.31,74.58,53.87,0.8409,4.5,1.8
6330,1039,211.0,car,178.45,93.99,193.36,93.99,163.55,81.85,193.36,106.13,29.8,24.28,0.776,4.5,1.8
6330,858,211.0,car,481.18,76.77,497.59,76.77,464.77,65.57,497.59,87.97,32.82,22.4,0.7628,4.5,1.8
6330,1045,211.0,car,305.55,84.96,317.62,84.96,293.49,73.66,317.62,96.27,24.14,22.61,0.6243,4.5,1.8
6330,1033,211.0,truck,320.12,199.04,350.02,199.04,290.22,155.64,350.02,242.43,59.8,86.79,0.5423,8.0,2.5
6330,1049,211.0,motorcycle,438.55,109.38,446.59,109.38,430.5,94.68,446.59,124.09,16.09,29.41,0.4943,2.0,0.8
6331,1035,211.033,car,244.06,211.16,275.14,211.16,212.97,175.88,275.14,246.44,62.16,70.57,0.8841,4.5,1.8
6331,999,211.033,bus,49.43,79.26,97.41,79.26,1.46,51.02,97.41,107.51,95.95,56.48,0.8659,12.0,2.5
6331,1015,211.033,car,553.42,312.88,616.52,312.88,490.32,266.29,616.52,359.48,126.21,93.19,0.8582,4.5,1.8
6332,1041,211.067,car,303.0,118.82,319.68,118.82,286.32,99.02,319.68,138.63,33.36,39.61,0.732,4.5,1.8
6332,1046,211.067,motorcycle,364.12,291.32,380.8,291.32,347.43,266.16,380.8,316.47,33.37,50.31,0.6274,2.0,0.8
6333,1042,211.1,car,365.73,117.97,383.36,117.97,348.09,98.6,383.36,137.34,35.27,38.74,0.8259,4.5,1.8
6333,1036,211.1,bus,142.28,62.27,178.09,62.27,106.48,37.52,178.09,87.01,71.61,49.5,0.7973,12.0,2.5
6333,1044,211.1,bus,387.25,56.13,403.36,56.13,371.13,31.43,403.36,80.83,32.23,49.4,0.5296,12.0,2.5
6334,1029,211.133,car,421.83,167.61,450.49,167.61,393.17,140.52,450.49,194.7,57.32,54.18,0.8899,4.5,1.8
6335,1048,211.167,car,105.56,165.3,139.11,165.3,72.02,141.15,139.11,189.46,67.09,48.31,0.8393,4.5,1.8
6335,1050,211.167,car,11.41,193.58,22.7,193.58,0.11,172.75,22.7,214.41,22.59,41.66,0.7339,4.5,1.8
6335,1038,211.167,car,120.06,82.96,138.29,82.96,101.83,65.19,138.29,100.72,36.45,35.53,0.5391,4.5,1.8
6336,1039,211.2,car,185.57,88.98,200.53,88.98,170.61,77.59,200.53,100.37,29.92,22.79,0.72,4.5,1.8
6336,858,211.2,car,481.44,76.57,497.92,76.57,464.95,65.47,497.92,87.67,32.98,22.2,0.7051,4.5,1.8
6336,1045,211.2,car,305.85,88.94,319.25,88.94,292.45,76.5,319.25,101.38,26.8,24.88,0.6586,4.5,1.8
6336,1033,211.2,car,320.04,209.91,350.98,209.91,289.1,163.91,350.98,255.92,61.88,92.01,0.5559,4.5,1.8
6336,1049,211.2,motorcycle,444.08,113.56,451.98,113.56,436.18,97.69,451.98,129.42,15.8,31.73,0.5364,2.0,0.8
6337,1035,211.233,car,234.67,238.49,270.27,238.49,199.06,196.13,270.27,280.84,71.21,84.71,0.8531,4.5,1.8
6337,999,211.233,bus,51.27,78.6,97.13,78.6,5.4,50.78,97.13,106.42,91.73,55.64,0.8308,12.0,2.5
6337,1015,211.233,car,567.78,328.48,629.22,328.48,506.34,298.02,629.22,358.93,122.89,60.91,0.7741,4.5,1.8
6338,1046,211.267,motorcycle,361.35,337.99,380.79,337.99,341.91,316.15,380.79,359.83,38.88,43.68,0.7212,2.0,0.8
6338,1041,211.267,car,301.0,123.89,318.49,123.89,283.51,101.36,318.49,146.43,34.98,45.07,0.6291,4.5,1.8
6339,1036,211.3,bus,150.24,60.4,182.12,60.4,118.36,37.12,182.12,83.68,63.75,46.56,0.859,12.0,2.5
6339,1042,211.3,car,367.29,123.48,385.73,123.48,348.85,103.29,385.73,143.68,36.88,40.39,0.8009,4.5,1.8
6339,1044,211.3,bus,388.88,57.39,405.82,57.39,371.94,31.92,405.82,82.86,33.89,50.94,0.4297,12.0,2.5
6340,1029,211.333,car,430.02,177.58,460.51,177.58,399.53,148.45,460.51,206.72,60.98,58.27,0.8618,4.5,1.8
6341,1048,211.367,car,126.09,148.03,155.38,148.03,96.8,127.18,155.38,168.88,58.58,41.7,0.8941,4.5,1.8
6341,1050,211.367,car,25.94,176.67,51.76,176.67,0.12,151.33,51.76,202.01,51.64,50.67,0.8619,4.5,1.8
6342,858,211.4,car,482.2,76.47,498.59,76.47,465.8,65.22,498.59,87.71,32.79,22.49,0.7308,4.5,1.8
6342,1045,211.4,car,306.62,92.75,320.58,92.75,292.66,79.15,320.58,106.35,27.91,27.2,0.6523,4.5,1.8
6342,1049,211.4,motorcycle,451.67,126.98,460.02,126.98,443.32,115.99,460.02,137.98,16.7,21.99,0.5107,2.0,0.8
6342,1039,211.4,car,195.06,84.09,210.74,84.09,179.37,73.15,210.74,95.02,31.37,21.88,0.5042,4.5,1.8
6342,1033,211.4,truck,320.77,229.96,354.99,229.96,286.56,179.53,354.99,280.39,68.43,100.86,0.48,8.0,2.5
6343,1035,211.433,car,223.79,266.67,264.64,266.67,182.93,215.95,264.64,317.4,81.72,101.46,0.8621,4.5,1.8
6343,999,211.433,bus,52.54,78.15,99.16,78.15,5.93,50.21,99.16,106.08,93.23,55.87,0.844,12.0,2.5
6343,1051,211.433,car,210.74,97.58,227.94,97.58,193.54,77.52,227.94,117.65,34.4,40.14,0.5452,4.5,1.8
6344,1041,211.467,car,298.11,131.47,316.49,131.47,279.74,108.03,316.49,154.92,36.76,46.9,0.6456,4.5,1.8
6344,1038,211.467,truck,129.25,78.48,146.45,78.48,112.06,61.84,146.45,95.11,34.38,33.28,0.5084,8.0,2.5
6345,1042,211.5,car,368.28,127.76,387.05,127.76,349.5,106.49,387.05,149.04,37.55,42.54,0.8249,4.5,1.8
6345,1036,211.5,bus,153.85,58.86,184.46,58.86,123.25,35.91,184.46,81.81,61.21,45.9,0.8052,12.0,2.5
6345,1044,211.5,bus,390.04,59.51,407.81,59.51,372.26,34.33,407.81,84.69,35.55,50.37,0.4148,12.0,2.5
6346,1029,211.533,car,437.23,186.66,470.38,186.66,404.08,155.37,470.38,217.95,66.3,62.58,0.8201,4.5,1.8
6347,1048,211.567,car,140.18,134.95,166.8,134.95,113.55,115.65,166.8,154.24,53.25,38.6,0.9091,4.5,1.8
6347,1050,211.567,car,38.22,161.31,72.17,161.31,4.27,137.95,72.17,184.68,67.9,46.73,0.8793,4.5,1.8
6348,858,211.6,car,483.26,76.38,499.0,76.38,467.52,64.96,499.0,87.8,31.48,22.84,0.7067,4.5,1.8
6348,1045,211.6,car,306.6,95.65,320.82,95.65,292.38,81.45,320.82,109.86,28.43,28.41,0.6989,4.5,1.8
6348,1049,211.6,motorcycle,460.4,131.03,469.81,131.03,450.99,116.99,469.81,145.06,18.82,28.07,0.6027,2.0,0.8
6348,1033,211.6,truck,320.09,252.48,357.1,252.48,283.07,194.08,357.1,310.88,74.03,116.8,0.538,8.0,2.5
6348,1039,211.6,car,199.25,79.53,211.91,79.53,186.6,69.15,211.91,89.91,25.31,20.76,0.4677,4.5,1.8
6349,1035,211.633,car,209.75,300.39,257.8,300.39,161.7,242.57,257.8,358.21,96.1,115.64,0.8828,4.5,1.8
6349,999,211.633,bus,54.18,77.6,102.21,77.6,6.15,50.09,102.21,105.11,96.06,55.02,0.8518,12.0,2.5
6349,1051,211.633,truck,211.0,96.95,228.1,96.95,193.9,76.38,228.1,117.52,34.2,41.14,0.5191,8.0,2.5
6350,1041,211.667,car,296.45,137.09,316.05,137.09,276.85,111.84,316.05,162.34,39.2,50.49,0.6852,4.5,1.8
6350,1038,211.667,truck,134.19,76.58,151.21,76.58,117.18,60.14,151.21,93.02,34.03,32.88,0.5943,8.0,2.5
6351,1042,211.7,car,368.95,131.83,388.92,131.83,348.98,108.87,388.92,154.79,39.94,45.92,0.7932,4.5,1.8
6351,1036,211.7,bus,156.03,57.68,184.99,57.68,127.07,35.18,184.99,80.18,57.92,45.0,0.6462,12.0,2.5
6351,1044,211.7,truck,390.96,59.35,408.83,59.35,373.09,33.84,408.83,84.85,35.74,51.01,0.4256,8.0,2.5
6352,1029,211.733,car,444.8,194.9,478.6,194.9,411.0,161.58,478.6,228.22,67.6,66.64,0.8199,4.5,1.8
6353,1050,211.767,car,56.35,149.99,88.9,149.99,23.79,127.7,88.9,172.28,65.11,44.58,0.89,4.5,1.8
6353,1048,211.767,car,150.63,126.65,174.88,126.65,126.38,108.12,174.88,145.17,48.51,37.05,0.8321,4.5,1.8
6353,1052,211.767,car,303.91,56.2,313.18,56.2,294.64,47.31,313.18,65.09,18.54,17.78,0.578,4.5,1.8
6354,1033,211.8,truck,319.41,273.74,359.15,273.74,279.67,208.9,359.15,338.59,79.47,129.69,0.7462,8.0,2.5
6354,858,211.8,car,483.9,75.84,499.44,75.84,468.37,64.74,499.44,86.94,31.07,22.2,0.7034,4.5,1.8
6354,1045,211.8,car,306.9,98.68,321.15,98.68,292.66,84.29,321.15,113.07,28.49,28.79,0.6994,4.5,1.8
6354,1049,211.8,motorcycle,467.67,138.94,477.55,138.94,457.78,126.2,477.55,151.68,19.77,25.49,0.4704,2.0,0.8
6355,1035,211.833,car,199.95,314.57,249.8,314.57,150.09,270.5,249.8,358.64,99.71,88.14,0.8871,4.5,1.8
6355,999,211.833,bus,55.1,77.18,103.31,77.18,6.89,49.76,103.31,104.6,96.42,54.84,0.8522,12.0,2.5
6356,1038,211.867,truck,139.46,73.43,155.85,73.43,123.06,57.17,155.85,89.7,32.79,32.54,0.5975,8.0,2.5
6356,1041,211.867,car,292.35,147.25,313.06,147.25,271.64,119.35,313.06,175.14,41.42,55.79,0.5965,4.5,1.8
6356,1051,211.867,truck,210.8,91.33,228.43,91.33,193.16,65.44,228.43,117.21,35.27,51.77,0.5589,8.0,2.5
6357,1042,211.9,car,369.5,139.73,390.1,139.73,348.91,115.49,390.1,163.97,41.18,48.48,0.8183,4.5,1.8
6357,1036,211.9,truck,159.22,56.57,187.39,56.57,131.05,33.78,187.39,79.36,56.34,45.59,0.7148,8.0,2.5
6357,1044,211.9,truck,391.61,59.91,409.98,59.91,373.24,32.95,409.98,86.88,36.74,53.93,0.5069,8.0,2.5
6358,1029,211.933,car,455.85,208.81,491.79,208.81,419.92,172.5,491.79,245.12,71.87,72.62,0.7766,4.5,1.8
6359,1050,211.967,car,76.7,135.98,104.96,135.98,48.45,116.21,104.96,155.76,56.51,39.55,0.9268,4.5,1.8
6359,1048,211.967,car,163.33,116.1,185.67,116.1,140.98,98.99,185.67,133.2,44.69,34.21,0.7358,4.5,1.8
6359,1052,211.967,car,303.31,57.65,312.86,57.65,293.75,48.66,312.86,66.64,19.11,17.98,0.6358,4.5,1.8
6360,1045,212.0,car,306.74,103.18,321.64,103.18,291.85,87.25,321.64,119.11,29.8,31.86,0.7126,4.5,1.8
6360,1049,212.0,motorcycle,480.39,149.64,491.34,149.64,469.45,135.82,491.34,163.45,21.89,27.63,0.6523,2.0,0.8
6360,1033,212.0,truck,318.13,295.94,362.08,295.94,274.18,233.47,362.08,358.4,87.9,124.93,0.4749,8.0,2.5
6361,999,212.033,bus,54.83,77.38,103.1,77.38,6.56,49.69,103.1,105.07,96.54,55.38,0.8619,12.0,2.5
6361,1053,212.033,car,7.69,152.9,15.36,152.9,0.03,140.47,15.36,165.33,15.33,24.85,0.7144,4.5,1.8
6361,1035,212.033,car,189.31,340.55,234.56,340.55,144.06,321.43,234.56,359.67,90.49,38.24,0.582,4.5,1.8
6361,1054,212.033,truck,429.44,156.31,448.86,156.31,410.02,132.61,448.86,180.01,38.84,47.4,0.5728,8.0,2.5
6362,1041,212.067,car,289.41,157.32,311.37,157.32,267.45,128.36,311.37,186.29,43.92,57.93,0.7947,4.5,1.8
6362,1038,212.067,truck,143.82,71.81,159.7,71.81,127.94,56.8,159.7,86.83,31.76,30.03,0.6608,8.0,2.5
6362,858,212.067,car,484.02,76.59,499.45,76.59,468.58,65.13,499.45,88.05,30.87,22.92,0.5637,4.5,1.8
6363,1042,212.1,car,369.08,147.18,390.58,147.18,347.57,121.17,390.58,173.18,43.01,52.01,0.8595,4.5,1.8
6363,1044,212.1,truck,392.36,61.46,410.71,61.46,374.01,34.57,410.71,88.36,36.69,53.79,0.6244,8.0,2.5
6363,1036,212.1,truck,160.03,54.79,189.31,54.79,130.75,32.64,189.31,76.94,58.56,44.3,0.5599,8.0,2.5
6364,1029,212.133,car,465.19,221.95,504.0,221.95,426.37,182.57,504.0,261.33,77.63,78.75,0.8129,4.5,1.8
6365,1050,212.167,car,91.72,126.53,117.55,126.53,65.88,108.42,117.55,144.65,51.67,36.23,0.8843,4.5,1.8
6365,1048,212.167,car,172.23,108.52,192.34,108.52,152.12,92.12,192.34,124.92,40.21,32.8,0.801,4.5,1.8
6365,1052,212.167,car,303.28,59.02,313.16,59.02,293.39,49.26,313.16,68.79,19.77,19.53,0.5881,4.5,1.8
6366,1045,212.2,car,307.19,107.74,323.04,107.74,291.33,91.08,323.04,124.41,31.71,33.33,0.7507,4.5,1.8
6366,1033,212.2,truck,318.35,309.02,365.69,309.02,271.01,261.98,365.69,356.05,94.67,94.06,0.6559,8.0,2.5
6366,1049,212.2,motorcycle,492.29,160.51,504.14,160.51,480.44,145.28,504.14,175.74,23.69,30.46,0.6047,2.0,0.8
6367,999,212.233,bus,54.27,77.36,102.82,77.36,5.72,49.79,102.82,104.94,97.09,55.16,0.8518,12.0,2.5
6367,1053,212.233,car,16.44,147.42,32.8,147.42,0.08,128.96,32.8,165.87,32.72,36.91,0.8308,4.5,1.8
6367,1054,212.233,truck,433.71,164.26,453.36,164.26,414.06,139.84,453.36,188.68,39.31,48.84,0.652,8.0,2.5
6368,1038,212.267,truck,147.05,70.56,162.3,70.56,131.8,55.77,162.3,85.35,30.5,29.58,0.7129,8.0,2.5
6368,1041,212.267,car,284.76,170.05,308.85,170.05,260.66,138.01,308.85,202.09,48.19,64.08,0.6628,4.5,1.8
6368,858,212.267,car,483.74,76.92,499.18,76.92,468.31,65.56,499.18,88.28,30.87,22.72,0.5729,4.5,1.8
6368,1039,212.267,car,215.08,68.75,226.4,68.75,203.76,59.45,226.4,78.04,22.64,18.59,0.56,4.5,1.8
6369,1042,212.3,car,369.21,154.51,391.54,154.51,346.88,127.49,391.54,181.53,44.65,54.04,0.8394,4.5,1.8
6369,1044,212.3,truck,392.37,62.83,410.84,62.83,373.9,35.94,410.84,89.71,36.94,53.77,0.6705,8.0,2.5
6369,1036,212.3,truck,160.56,54.63,190.22,54.63,130.89,32.81,190.22,76.46,59.33,43.66,0.6315,8.0,2.5
6369,1056,212.3,car,356.21,74.42,367.46,74.42,344.96,63.26,367.46,85.59,22.5,22.34,0.6168,4.5,1.8
6369,1057,212.3,motorcycle,56.4,195.19,72.72,195.19,40.09,175.51,72.72,214.87,32.63,39.37,0.6164,2.0,0.8
6370,1029,212.333,car,474.15,234.25,515.78,234.25,432.51,192.36,515.78,276.13,83.27,83.77,0.8068,4.5,1.8
6371,1050,212.367,car,103.52,118.69,127.35,118.69,79.7,101.08,127.35,136.3,47.65,35.22,0.8761,4.5,1.8
6371,1048,212.367,car,176.86,102.84,193.96,102.84,159.75,88.53,193.96,117.14,34.21,28.61,0.7306,4.5,1.8
6371,1052,212.367,car,302.73,60.75,312.85,60.75,292.6,51.36,312.85,70.14,20.25,18.78,0.68,4.5,1.8
6372,1045,212.4,car,307.05,111.41,323.23,111.41,290.86,94.1,323.23,128.72,32.37,34.62,0.7414,4.5,1.8
6372,1049,212.4,motorcycle,504.05,169.85,516.66,169.85,491.44,153.39,516.66,186.31,25.22,32.91,0.6071,2.0,0.8
6372,1058,212.4,car,18.83,257.82,37.46,257.82,0.19,235.52,37.46,280.11,37.26,44.59,0.5417,4.5,1.8
6373,999,212.433,bus,54.4,77.87,102.48,77.87,6.33,50.21,102.48,105.54,96.15,55.34,0.8582,12.0,2.5
6373,1053,212.433,car,22.81,141.42,45.26,141.42,0.36,122.93,45.26,159.9,44.9,36.97,0.8582,4.5,1.8
6373,1054,212.433,truck,435.93,173.45,456.52,173.45,415.35,146.46,456.52,200.43,41.17,53.97,0.6542,8.0,2.5
6374,1038,212.467,truck,149.61,70.02,164.28,70.02,134.94,55.38,164.28,84.66,29.34,29.28,0.7673,8.0,2.5
6374,1041,212.467,car,278.75,181.35,303.96,181.35,253.54,147.24,303.96,215.47,50.42,68.22,0.71,4.5,1.8
6374,1039,212.467,car,217.27,67.22,227.63,67.22,206.91,57.89,227.63,76.55,20.72,18.66,0.7003,4.5,1.8
6375,1042,212.5,car,369.61,166.25,393.71,166.25,345.51,136.68,393.71,195.81,48.2,59.13,0.8491,4.5,1.8
6375,1036,212.5,truck,162.36,54.22,192.17,54.22,132.56,32.7,192.17,75.74,59.61,43.04,0.6778,8.0,2.5
6375,1044,212.5,truck,396.72,64.61,418.17,64.61,375.26,36.66,418.17,92.55,42.92,55.89,0.6728,8.0,2.5
6375,858,212.5,truck,481.22,83.85,498.61,83.85,463.83,66.06,498.61,101.64,34.78,35.58,0.5543,8.0,2.5
6375,1056,212.5,car,356.92,77.94,368.6,77.94,345.23,67.21,368.6,88.67,23.37,21.46,0.5453,4.5,1.8
6375,1057,212.5,motorcycle,82.37,173.11,95.81,173.11,68.93,154.67,95.81,191.55,26.89,36.88,0.4462,2.0,0.8
6376,1029,212.533,car,488.59,254.11,533.82,254.11,443.35,207.41,533.82,300.81,90.47,93.4,0.8507,4.5,1.8
6377,1050,212.567,car,117.77,111.03,139.62,111.03,95.92,95.2,139.62,126.86,43.7,31.66,0.8422,4.5,1.8
6377,1052,212.567,car,301.76,63.44,311.41,63.44,292.1,53.95,311.41,72.94,19.31,18.99,0.5765,4.5,1.8
6377,1048,212.567,car,185.45,95.89,201.22,95.89,169.68,81.55,201.22,110.23,31.54,28.68,0.4647,4.5,1.8
6378,1058,212.6,car,35.73,241.16,71.31,241.16,0.15,204.9,71.31,277.42,71.16,72.52,0.8217,4.5,1.8
6378,1045,212.6,car,307.19,118.86,324.26,118.86,290.13,100.81,324.26,136.92,34.13,36.11,0.7803,4.5,1.8
6378,1049,212.6,motorcycle,524.98,186.32,539.6,186.32,510.36,168.03,539.6,204.61,29.25,36.58,0.6165,2.0,0.8
6379,999,212.633,bus,54.68,78.35,102.7,78.35,6.65,50.89,102.7,105.81,96.05,54.92,0.8877,12.0,2.5
6379,1053,212.633,car,30.74,132.75,61.4,132.75,0.09,114.73,61.4,150.76,61.31,36.03,0.8847,4.5,1.8
6379,1051,212.633,truck,210.42,98.78,227.41,98.78,193.43,78.88,227.41,118.67,33.97,39.79,0.6097,8.0,2.5
6379,1054,212.633,car,439.65,185.54,461.72,185.54,417.58,157.68,461.72,213.4,44.13,55.72,0.5823,4.5,1.8
6380,1041,212.667,car,272.66,200.26,300.97,200.26,244.34,161.09,300.97,239.44,56.63,78.35,0.7711,4.5,1.8
6380,1038,212.667,truck,152.74,69.08,167.29,69.08,138.18,55.01,167.29,83.15,29.12,28.14,0.726,8.0,2.5
